"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 16 15:40:39 GMT 2023","Sun Apr 16 15:40:44 GMT 2023","4568","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [6] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=null, bathrooms=20, amenities=null),20)",""
"passed","Sun Apr 16 15:41:32 GMT 2023","Sun Apr 16 15:41:35 GMT 2023","3155","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyPriceValues","verifyPriceValues(Pair) [3] testData=(FilterCriteria(price=[1-7.0a5b3..b1a9s7d-8%.1], beds=null, bedrooms=null, bathrooms=null, amenities=null),[17053..19781])",""
"passed","Sun Apr 16 15:40:48 GMT 2023","Sun Apr 16 15:40:52 GMT 2023","3900","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [2] testData=(FilterCriteria(price=[10..1000], beds=2, bedrooms=null, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 15:42:01 GMT 2023","Sun Apr 16 15:42:04 GMT 2023","2939","","org.eugens21.hostaway.technical_assignment.test.filter.HomePageSearchTest","","org.eugens21.hostaway.technical_assignment.test.filter.HomePageSearchTest","verifySearchOnHomePage","verifySearchOnHomePage()","As a user I need to be able to search properties by provided criteria"
"passed","Sun Apr 16 15:41:15 GMT 2023","Sun Apr 16 15:41:19 GMT 2023","3817","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [8] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=null, bathrooms=5, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 15:41:11 GMT 2023","Sun Apr 16 15:41:15 GMT 2023","3507","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [7] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=null, bathrooms=0, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 15:41:46 GMT 2023","Sun Apr 16 15:42:01 GMT 2023","15366","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageGridTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageGridTest","verifyGridItemsFiltering","verifyGridItemsFiltering(FilterCriteria) [1] criteria=FilterCriteria(price=[10..1000], beds=null, bedrooms=2, bathrooms=1, amenities=null)",""
"passed","Sun Apr 16 15:40:35 GMT 2023","Sun Apr 16 15:40:38 GMT 2023","3594","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [5] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=null, bathrooms=-10, amenities=null),-10)",""
"passed","Sun Apr 16 15:41:06 GMT 2023","Sun Apr 16 15:41:11 GMT 2023","5032","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [6] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=10, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 15:40:53 GMT 2023","Sun Apr 16 15:40:57 GMT 2023","4650","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesPositiveScenario","verifyToggleValuesPositiveScenario(Pair) [3] testData=(FilterCriteria(price=[10..1000], beds=10, bedrooms=null, bathrooms=null, amenities=null),FilterCriteriaActualContent(price=null))",""
"passed","Sun Apr 16 15:40:27 GMT 2023","Sun Apr 16 15:40:30 GMT 2023","2845","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [3] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=-1, bathrooms=null, amenities=null),-1)",""
"passed","Sun Apr 16 15:40:30 GMT 2023","Sun Apr 16 15:40:34 GMT 2023","3588","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [4] testData=(FilterCriteria(price=[10..1000], beds=null, bedrooms=45, bathrooms=null, amenities=null),45)",""
"passed","Sun Apr 16 15:40:21 GMT 2023","Sun Apr 16 15:40:26 GMT 2023","4982","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","","org.eugens21.hostaway.technical_assignment.test.filter.SearchPageFilterTest","verifyToggleValuesNegativeScenario","verifyToggleValuesNegativeScenario(Pair) [2] testData=(FilterCriteria(price=[10..1000], beds=20, bedrooms=null, bathrooms=null, amenities=null),20)",""
